Company,Specific Bean Origin,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin
Soma,Crazy 88,2013,88.0,Canada,4.0,Blend,"Guat., D.R., Peru, Mad., PNG"
Soma,"Maracaibo, El Vigia",2013,70.0,Canada,4.0,Criollo,Venezuela
Soma,Equator,2013,67.0,Canada,4.0,Blend,"Peru, Dom. Rep"
Soma,Orinoco,2013,70.0,Canada,3.25,Forastero,Venezuela
Soma,"Bachelor's Hall E., St. Thomas Parish",2013,70.0,Canada,4.0,Trinitario,Jamaica
Soma,Noula Coop,2012,70.0,Canada,3.25,Blend,Haiti
Soma,O'ahu,2012,70.0,Canada,3.75,Blend,Hawaii
Soma,"Dual Origins, Sambirano, Elvesia",2012,70.0,Canada,4.0,Blend,"Dom. Rep., Madagascar"
Soma,"Dancing in Your Head, 5 bean blend",2012,70.0,Canada,4.0,Blend,"Gre., PNG, Haw., Haiti, Mad"
Soma,Cahabon Region,2012,70.0,Canada,3.5,Trinitario,Guatemala
Soma,Carenero Superior,2012,70.0,Canada,3.75,Trinitario,Venezuela
Soma,Eastern Promises,2012,70.0,Canada,3.5,Blend,"Mad., Java, PNG"
Soma,Papua New Guinea,2012,85.0,Canada,3.5,Trinitario,Papua New Guinea
Soma,"Grenada, Black Science",2011,70.0,Canada,2.75,Trinitario,Grenada
Soma,"Alto Beni, Wild Bolivian",2011,70.0,Canada,3.5,Nacional,Bolivia
Soma,Peruvian,2011,64.0,Canada,4.0,Blend,Peru
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",2011,70.0,Canada,4.0,Blend,"Ven, Bolivia, D.R."
Soma,"Elvesia P., Black Science",2011,70.0,Canada,3.75,Forastero,Dominican Republic
Soma,Chuao,2011,70.0,Canada,3.5,Criollo,Venezuela
Soma,Black Science Blend 1,2010,70.0,Canada,3.75,"Trinitario, Nacional","DR, Ecuador, Peru"
Soma,Hispaniola,2009,70.0,Canada,3.0,Forastero,Dominican Republic
Soma,Africa,2009,70.0,Canada,3.5,Forastero,Ghana
Soma,Conacado,2009,70.0,Canada,3.0,Trinitario,Dominican Republic
Soma,Papua New Guinea,2009,70.0,Canada,3.5,Trinitario,Papua New Guinea
Soma,Madagascar,2009,70.0,Canada,3.75,Criollo,Madagascar
Soma,Ocumare,2009,70.0,Canada,3.75,Criollo,Venezuela
Somerville,Nicaragua,2014,70.0,U.S.A.,3.25,Blend,Nicaragua
Somerville,"Hawaiian, Big Island",2014,70.0,U.S.A.,3.5,Blend,Hawaii
Soul,Dominican Republic,2017,70.0,Canada,3.25,Blend,Dominican Republic
Soul,Madagascar,2017,70.0,Canada,3.5,Blend,Madagascar
Soul,Venezuela,2017,75.0,Canada,3.5,Blend,Venezuela
Soul,Ecuador,2017,75.0,Canada,3.25,Blend,Ecuador
Soul,Papua New Guinea,2017,77.0,Canada,3.25,Blend,Papua New Guinea
Soul,Tanzania,2017,80.0,Canada,3.5,Blend,Tanzania
Spagnvola,AgroCriso Plantation,2012,70.0,U.S.A.,3.0,Blend,Dominican Republic
Spagnvola,AgroCriso Plantation,2012,80.0,U.S.A.,3.0,Blend,Dominican Republic
Spagnvola,AgroCriso Plantation,2012,75.0,U.S.A.,3.25,Blend,Dominican Republic
Spencer,Dominican Republic,2017,70.0,U.S.A.,3.75,Blend,Dominican Republic
Spencer,Ecuador,2017,70.0,U.S.A.,3.5,Blend,Ecuador
Spencer,Peru,2017,70.0,U.S.A.,2.75,Blend,Peru
Spencer,"Dominican Republic, lot D82R",2016,70.0,Australia,3.5,Blend,Domincan Republic
Spencer,"Ecuador, lot E432314L",2016,70.0,Australia,3.75,Blend,Ecuador
Spencer,"Madagascar, lot M0403R",2016,70.0,Australia,3.75,Blend,Madagascar
Spencer,Malekula Island,2014,72.0,Australia,2.75,Trinitario,Vanuatu
Sprungli (Felchlin),Alto Beni,2013,70.0,Switzerland,3.0,Criollo,Bolivia
SRSLY,Dominican Republic,2013,70.0,U.S.A.,3.0,Blend,Dominican Republic
SRSLY,Dominican Republic,2013,84.0,U.S.A.,2.25,Blend,Dominican Republic
Starchild,"Bolivar, Arriba",2015,70.0,U.S.A.,3.0,Forastero (Nacional),Ecuador
Starchild,Hispaniola,2015,70.0,U.S.A.,3.0,Blend,Domincan Republic
Starchild,Cacao Verapaz,2015,70.0,U.S.A.,3.0,Blend,Guatemala
Starchild,Rio Tuma,2015,70.0,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua
Starchild,Sambirano Valley,2015,70.0,U.S.A.,3.0,Trinitario,Madagascar
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",2012,68.0,Switzerland,2.75,Trinitario,Brazil
Stella (aka Bernrain),India,2011,72.0,Switzerland,3.25,Blend,India
Stone Grindz,"Ecuador, Midnight Dark",2014,84.0,U.S.A.,3.5,Blend,Ecuador
Stone Grindz,"Ecuador, Twilght Dark",2014,70.0,U.S.A.,3.5,Blend,Ecuador
StRita Supreme,"Samar, East Visayas region",2012,65.0,U.S.A.,2.5,Blend,Philippines
StRita Supreme,"Samar, East Visayas region",2012,70.0,U.S.A.,2.5,Blend,Philippines
StRita Supreme,"Samar, East Visayas region",2012,75.0,U.S.A.,2.75,Blend,Philippines
Sublime Origins,Sambirano,2013,67.0,U.S.A.,2.75,Trinitario,Madagascar
Sublime Origins,Moho Valley,2013,78.0,U.S.A.,3.25,Trinitario,Belize
Summerbird,Peru,2016,61.0,Denmark,2.5,"Criollo, Trinitario",Peru
Summerbird,Peru,2016,71.0,Denmark,3.0,"Criollo, Trinitario",Peru
Suruca Chocolate,Venezuela,2016,70.0,Venezuela,2.75,Blend,Venezuela
Suruca Chocolate,Venezuela,2016,60.0,Venezuela,3.0,Blend,Venezuela
Svenska Kakaobolaget,Sri Lanka,2015,70.0,Sweden,2.75,"Criollo, Trinitario",Sri Lanka
Szanto Tibor,Nacional,2015,70.0,Hungary,3.25,Blend,Ecuador
Szanto Tibor,Baracoa,2015,88.0,Hungary,3.25,Trinitario,Cuba
Szanto Tibor,Ambolikapiky,2015,70.0,Hungary,3.25,Trinitario,Madagascar
Szanto Tibor,"Winak, Sumaco",2015,70.0,Hungary,3.75,Forastero (Nacional),Ecuador
Szanto Tibor,"Ben Tre, Mekong Delta",2015,70.0,Hungary,3.25,Trinitario,Vietnam
Szanto Tibor,"Fazenda Sempre Firme, Bahia",2015,70.0,Hungary,3.5,Forastero (Parazinho),Brazil
Szanto Tibor,Porcelana,2014,70.0,Hungary,3.5,Criollo,Venezuela
Szanto Tibor,Baracoa,2014,70.0,Hungary,3.75,Trinitario,Cuba
Szanto Tibor,"Autumn, Primary Harvest, 2012",2013,70.0,Hungary,3.5,Criollo,Madagascar
Szanto Tibor,"Spring, Secondary Harvest, 2012",2013,70.0,Hungary,3.5,Criollo,Madagascar
Szanto Tibor,Cacao Blanco,2013,70.0,Hungary,3.25,Blend,Nicaragua
Szanto Tibor,Santo Domingo,2012,70.0,Hungary,3.25,Blend,Dominican Republic
Szanto Tibor,Millot Plantation,2012,70.0,Hungary,3.25,Blend,Madagascar
Szanto Tibor,"Ayacucho, ""El Guinacho""",2012,70.0,Hungary,3.75,Blend,Peru
Szanto Tibor,Crudo,2011,70.0,Hungary,3.0,Blend,Venezuela
Tabal,Costa Rica,2013,70.0,U.S.A.,2.75,Blend,Costa Rica
Tabal,Dominican Republic,2013,70.0,U.S.A.,2.75,Blend,Dominican Republic
Tabal,"Chiapas, Lacandon Jungle",2013,70.0,U.S.A.,2.5,Blend,Mexico
Tabal,Peru,2013,70.0,U.S.A.,3.0,Blend,Peru
Tablette (aka Vanillabeans),Colombia,2015,70.0,Japan,3.0,Blend,Colombia
Tablette (aka Vanillabeans),Papua,2015,62.0,Japan,3.25,Blend,Papua New Guinea
Tablette (aka Vanillabeans),Vietnam,2015,60.0,Japan,3.25,Trinitario,Vietnam
Tablette (aka Vanillabeans),Trinidad,2015,77.0,Japan,2.75,Trinitario,Trinidad
Tan Ban Skrati,"Paramaribo, batch 20160043-01",2016,70.0,Suriname,3.25,Trinitario,Suriname
Taza,Belize,2014,68.0,U.S.A.,3.0,Trinitario,Belize
Taza,Alto Beni,2011,87.0,U.S.A.,3.25,Blend,Bolivia
Taza,Chiapan,2009,75.0,U.S.A.,2.75,Blend,Mexico
Taza,"Dark, Stone Ground",2007,70.0,U.S.A.,3.0,Blend,Dominican Republic
TCHO,West Africa,2016,62.0,U.S.A.,2.0,Forastero,West Africa
TCHO,Peru- Ecuador,2012,99.0,U.S.A.,3.25,Blend,"Peru, Ecuador"
TCHO,TCHOPro 60.5,2009,60.0,U.S.A.,2.75,Blend,Other
TCHO,TCHOPro 68,2009,68.0,U.S.A.,3.0,Blend,Other
TCHO,Chocolatey-beta,2008,70.0,U.S.A.,2.5,Forastero,Ghana
TCHO,Fruity-beta,2008,70.0,U.S.A.,2.5,Blend,Peru
TCHO,Citrus-beta,2008,70.0,U.S.A.,2.75,Blend,Madagascar
TCHO,Nutty-beta,2008,70.0,U.S.A.,2.5,Blend,Peru
Tejas,Concepcion,2012,70.0,U.S.A.,2.75,Blend,Madagascar
Tejas,Bayou Blend,2012,70.0,U.S.A.,3.0,Blend,"Ecuador, Mad., PNG"
Tejas,Aranama,2012,70.0,U.S.A.,3.0,Blend,Papua New Guinea
Tejas,Presidio,2012,70.0,U.S.A.,3.5,Blend,Dominican Republic
Tejas,"La Bahia, w/ cane juice",2012,70.0,U.S.A.,3.25,Blend,Ecuador
Tejas,Capistrano,2012,70.0,U.S.A.,2.0,Blend,Peru
Tejas,"La Bahia, w/ cane sugar",2012,70.0,U.S.A.,3.25,Blend,Ecuador
Tejas,San Jose,2012,70.0,U.S.A.,2.75,Blend,Bolivia
Tejas,Capistrano*,2012,70.0,U.S.A.,3.0,Blend,Madagascar
Tejas,Espada,2012,70.0,U.S.A.,3.25,Blend,Mexico
Tejas,Espada,2012,70.0,U.S.A.,2.75,Blend,Brazil
Tejas,Concepcion*,2012,80.0,U.S.A.,3.0,Blend,Venezuela
Tejas,San Jose,2012,67.0,U.S.A.,3.25,Blend,Bolivia
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",2012,70.0,U.S.A.,3.5,Forastero (Parazinho),Brazil
Terroir,Peru,2015,70.0,U.S.A.,2.75,Blend,Peru
Terroir,Belize,2015,70.0,U.S.A.,3.75,Trinitario,Belize
Terroir,Madagascar,2015,70.0,U.S.A.,3.75,Trinitario,Madagascar
Terroir,Ecuador,2015,70.0,U.S.A.,3.25,Blend,Ecuador
Terroir,Oko Caribe,2015,70.0,U.S.A.,3.5,Blend,Domincan Republic
Terroir,Guatemala,2015,70.0,U.S.A.,3.75,Trinitario,Guatemala
Terroir,Ecuador,2014,77.0,U.S.A.,3.25,Blend,Ecuador
Terroir,Madagascar,2014,67.0,U.S.A.,3.75,Trinitario,Madagascar
Terroir,Uganda,2014,73.0,U.S.A.,3.75,Forastero,Uganda
The Barn,Peru,2015,70.0,Sweden,3.0,Blend,Peru
Theo,Congo w/ nibs,2012,65.0,U.S.A.,3.25,Forastero,Congo
Theo,Madagascar,2007,65.0,U.S.A.,3.5,Trinitario,Madagascar
Theo,Ivory Coast,2007,75.0,U.S.A.,2.5,Blend,Ivory Coast
Theo,"Ghana, Kumasi",2007,84.0,U.S.A.,3.0,Forastero,Ghana
Theo,"Venezuela; Barinos, Merida, Tachron",2007,91.0,U.S.A.,2.0,Blend,Venezuela
Theo,"Ghana, Panama, Ecuador",2007,75.0,U.S.A.,3.0,Blend,"Ghana, Panama, Ecuador"
Theobroma,"Piura Select, Cacao Blanc",2015,70.0,Japan,3.25,Blend,Peru
Timo A. Meyer,"Belize, med roast",2016,72.0,Germany,3.75,"Trinitario, TCGA",Belize
To'ak (Ecuatoriana),Manabi,2014,81.0,Ecuador,3.25,Forastero (Nacional),Ecuador
Tobago Estate (Pralus),"Roxborough, Tobago",2012,70.0,France,4.0,Trinitario,Tobago
Tocoti,"Wild Bolivian, Jungle Love",2012,77.0,U.S.A.,3.0,Criollo,Bolivia
Tocoti,Venezuela,2011,72.0,U.S.A.,2.75,Blend,Venezuela
Tocoti,Dominican Republic,2011,74.0,U.S.A.,3.0,Blend,Dominican Republic
Treehouse,Conacado,2014,72.0,U.S.A.,3.0,Blend,Dominican Republic
Tsara (Cinagra),"Ambanja, Tsara Valley",2011,72.0,Madagascar,3.5,Blend,Madagascar
twenty-four blackbirds,Oko Caribe,2015,75.0,U.S.A.,2.75,Blend,Domincan Republic
twenty-four blackbirds,"Cedeno, lot 271",2015,75.0,U.S.A.,3.5,Blend,Ecuador
twenty-four blackbirds,Madagascar,2014,75.0,U.S.A.,3.5,Trinitario,Madagascar
twenty-four blackbirds,Dominican Republic,2013,68.0,U.S.A.,3.25,Blend,Dominican Republic
twenty-four blackbirds,Palos Blancos,2013,75.0,U.S.A.,2.5,Blend,Bolivia
twenty-four blackbirds,Dominican Republic,2011,73.0,U.S.A.,2.75,Blend,Dominican Republic
Two Ravens,Peru,2016,60.0,U.S.A.,3.0,Criollo,Peru
Un Dimanche A Paris,Dominican Republic,2011,63.0,France,3.75,Blend,Dominican Republic
Undone,Matagalpa,2014,74.0,U.S.A.,2.75,Blend,Nicaragua
Undone,Nourish,2014,70.0,U.S.A.,3.0,Blend,Dominican Republic
Upchurch,"Madagascar, Sassy Bar",2016,72.0,U.S.A.,3.0,Trinitario,Madagascar
Upchurch,"Tanzania, Party Bar",2016,72.0,U.S.A.,3.25,Blend,Tanzania
Urzi,"Sur del Lago, Merida",2014,65.0,Italy,3.25,Trinitario,Venezuela
Valrhona,"Piura, Illanka, Quemazon",2015,63.0,France,4.0,Blend,Peru
Valrhona,"Andoa, Grand Cru blend",2013,70.0,France,3.5,Blend,Other
Valrhona,"Loma Sotavento, 2013",2013,64.0,France,3.5,Blend,Dominican Republic
Valrhona,"Otucan, Grand Cru",2012,69.0,France,4.0,Blend,Venezuela
Valrhona,Caraque,2011,56.0,France,3.25,Blend,Other
Valrhona,"Porcelana, Pedegral",2011,64.0,France,4.0,Criollo,Venezuela
Valrhona,Tainori,2009,64.0,France,3.75,Blend,Dominican Republic
Valrhona,Alpaco,2009,66.0,France,3.75,Blend,Ecuador
Valrhona,Nyangbo,2009,68.0,France,3.5,Forastero,Ghana
Valrhona,Araguani,2007,72.0,France,3.0,Blend,"Venezuela, Carribean"
Valrhona,Chuao 2002 P.,2007,65.0,France,3.75,Trinitario,Venezuela
Valrhona,Manjari,2007,64.0,France,4.0,"Criollo, Trinitario",Madagascar
Valrhona,Le Noir Extra Amer,2007,85.0,France,1.5,Blend,Other
Valrhona,Abinao,2007,85.0,France,2.5,Forastero,West Africa
Valrhona,Le Noir Amer,2007,71.0,France,2.75,Forastero,West Africa
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",2007,64.0,France,3.25,Criollo (Porcelana),Venezuela
Valrhona,Caraibe,2006,66.0,France,3.0,Trinitario,Carribean
Valrhona,Guanaja,2006,70.0,France,4.0,"Criollo, Trinitario",South America
Valrhona,Gran Couva 2005 P.,2006,64.0,France,2.5,Trinitario,Trinidad
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",2006,64.0,France,3.0,Criollo (Porcelana),Venezuela
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",2006,64.0,France,3.5,Trinitario,Madagascar
Vanleer (Barry Callebaut),Manhattan,2012,72.0,U.S.A.,2.5,Forastero,Ghana
Vanleer (Barry Callebaut),Napa,2012,65.0,U.S.A.,2.75,Forastero,Ghana
Vao Vao (Chocolaterie Robert),Madagascar,2009,72.0,Madagascar,2.75,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,76.0,Madagascar,2.75,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,80.0,Madagascar,2.75,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,70.0,Madagascar,3.0,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,2009,68.0,Madagascar,3.0,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,2009,64.0,Madagascar,3.25,Trinitario,Madagascar
Vicuna,Palos Blancos,2015,70.0,U.S.A.,3.25,Blend,Bolivia
Vicuna,Palos Blancos + nibs,2015,70.0,U.S.A.,3.25,Blend,Bolivia
Videri,Dominican Republic,2014,90.0,U.S.A.,3.25,Blend,Dominican Republic
Videri,Trinidad,2014,75.0,U.S.A.,3.5,Trinitario,Trinidad
Videri,Mindo,2014,75.0,U.S.A.,3.5,Blend,Ecuador
Videri,Dark,2013,90.0,U.S.A.,3.75,Blend,Central and S. America
Videri,Classic,2012,70.0,U.S.A.,3.25,Blend,Central and S. America
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",2012,70.0,France,3.5,Trinitario,Vietnam
Vintage Plantations,San Martin,2014,75.0,U.S.A.,3.0,Blend,Peru
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,100.0,U.S.A.,2.0,Forastero (Arriba),Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,90.0,U.S.A.,2.0,Forastero (Arriba),Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,75.0,U.S.A.,3.0,Forastero (Arriba),Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",2007,65.0,U.S.A.,3.0,Forastero (Arriba),Ecuador
Violet Sky,Sambirano Valley,2015,77.0,U.S.A.,2.75,Trinitario,Madagascar
Violet Sky,Moho River Valley,2015,77.0,U.S.A.,3.0,"Criollo, Trinitario",Belize
Violet Sky,Cuyagua,2015,77.0,U.S.A.,3.0,Criollo,Venezuela
Violet Sky,Peru,2015,77.0,U.S.A.,3.25,"Criollo, Trinitario",Peru
Violet Sky,Cahabon,2015,77.0,U.S.A.,2.75,Trinitario,Guatemala
Vivra,Peru,2016,70.0,U.S.A.,2.5,Blend,Peru
Vivra,Ocumare,2016,70.0,U.S.A.,2.5,Blend,Venezuela
Vivra,Dominican Republic,2016,70.0,U.S.A.,3.0,Blend,Domincan Republic
Wellington Chocolate Factory,Conacado,2016,70.0,New Zealand,3.5,Trinitario,Dominican Republic
Wellington Chocolate Factory,"Piura Blanco, Norandino",2016,70.0,New Zealand,3.5,Blend,Peru
Whittakers,Ghana,2011,72.0,New Zealand,2.5,Forastero,Ghana
Wilkie's Organic,Amazonas,2013,75.0,Ireland,2.5,Criollo,Peru
Wilkie's Organic,Amazonas,2013,89.0,Ireland,2.75,Criollo,Peru
Wilkie's Organic,Tumbes,2013,75.0,Ireland,3.25,Criollo,Peru
Wilkie's Organic,Amazonas w/ nibs,2013,75.0,Ireland,2.75,Criollo,Peru
Willie's Cacao,Los Llanos,2016,70.0,U.K.,4.0,Blend,Colombia
Willie's Cacao,Los Llanos,2014,88.0,U.K.,3.0,Trinitario,Colombia
Willie's Cacao,"Java, Indonesian Black",2013,100.0,U.K.,2.25,Blend,Indonesia
Willie's Cacao,Sambirano,2010,71.0,U.K.,3.0,Trinitario,Madagascar
Willie's Cacao,Hacienda Las Trincheras,2010,72.0,U.K.,3.5,Blend,Venezuela
Willie's Cacao,Java,2010,69.0,U.K.,3.75,Blend,Indonesia
Willie's Cacao,San Martin,2009,70.0,U.K.,3.0,Blend,Peru
Willie's Cacao,Rio Caribe,2009,72.0,U.K.,3.25,Trinitario,Venezuela
Wm,"Guasare, Zulia Prov., 2015, batch 124",2016,74.0,U.S.A.,3.0,Criollo,Venezuela
Wm,"Wild Beniano, 2016, batch 128, Heirloom",2016,76.0,U.S.A.,3.5,Blend,Bolivia
Wm,"Ghana, 2013, batch 129",2016,75.0,U.S.A.,3.75,Blend,Ghana
Woodblock,"Maranon, Cajamarca",2014,70.0,U.S.A.,3.0,Forastero (Nacional),Peru
Woodblock,"Camino Verde P., Balao, Guayas",2013,70.0,U.S.A.,3.25,Blend,Ecuador
Woodblock,Gran Couva,2013,70.0,U.S.A.,3.5,Trinitario,Trinidad
Woodblock,Ecuador,2012,70.0,U.S.A.,2.5,Blend,Ecuador
Woodblock,Costa Rica,2012,70.0,U.S.A.,3.0,Blend,Costa Rica
Woodblock,Sambirano,2012,70.0,U.S.A.,3.25,Trinitario,Madagascar
Woodblock,Ocumare,2011,70.0,U.S.A.,4.0,Blend,Venezuela
Woodblock,La Red,2011,70.0,U.S.A.,3.5,Blend,Dominican Republic
Xocolat,Hispaniola,2013,66.0,Domincan Republic,3.0,Blend,Dominican Republic
Xocolla,"Sambirano, batch 170102",2017,70.0,U.S.A.,2.75,Blend,Madagascar
Xocolla,"Hispaniola, batch 170104",2017,70.0,U.S.A.,2.5,Blend,Dominican Republic
Zak's,"Papua New Guinea, Batch 2",2015,70.0,U.S.A.,3.0,Blend,Papua New Guinea
Zak's,"Dominican Republic, Batch D2",2015,70.0,U.S.A.,3.25,Blend,Domincan Republic
Zak's,"Madagascar, Batch 2",2015,70.0,U.S.A.,3.25,Trinitario,Madagascar
Zak's,"Peru, Batch 1",2015,70.0,U.S.A.,3.25,Blend,Peru
Zak's,"Belize, Batch 2",2015,70.0,U.S.A.,3.5,Trinitario,Belize
Zak's,"House Blend, Batch 2",2015,60.0,U.S.A.,3.0,Blend,Other
Zart Pralinen,"Millot P., Ambanja",2016,70.0,Austria,3.5,"Criollo, Trinitario",Madagascar
Zart Pralinen,UNOCACE,2016,70.0,Austria,2.75,Nacional (Arriba),Ecuador
Zart Pralinen,San Juan Estate,2016,85.0,Austria,2.75,Trinitario,Trinidad
Zart Pralinen,"Kakao Kamili, Kilombero Valley",2016,85.0,Austria,3.0,"Criollo, Trinitario",Tanzania
Zart Pralinen,"Kakao Kamili, Kilombero Valley",2016,70.0,Austria,3.5,"Criollo, Trinitario",Tanzania
Zart Pralinen,"San Juan Estate, Gran Couva",2016,78.0,Austria,3.5,Trinitario,Trinidad
Zokoko,Guadalcanal,2016,78.0,Australia,3.75,Blend,Solomon Islands
Zokoko,Goddess Blend,2016,65.0,Australia,3.25,Blend,Other
Zokoko,Alto Beni,2011,68.0,Australia,3.5,Blend,Bolivia
Zokoko,Tokiala,2011,66.0,Australia,3.5,Trinitario,Papua New Guinea
Zokoko,"Tranquilidad, Baures",2011,72.0,Australia,3.75,Blend,Bolivia
Zotter,Raw,2014,80.0,Austria,2.75,Blend,Other
Zotter,"Bocas del Toro, Cocabo Co-op",2012,72.0,Austria,3.5,Blend,Panama
Zotter,Amazonas Frucht,2012,65.0,Austria,3.5,Blend,Other
Zotter,"Satipo Pangoa region, 16hr conche",2012,70.0,Austria,3.0,Criollo (Amarru),Peru
Zotter,"Satipo Pangoa region, 20hr conche",2012,70.0,Austria,3.5,Criollo (Amarru),Peru
Zotter,"Loma Los Pinos, Yacao region, D.R.",2012,62.0,Austria,3.75,Blend,Dominican Republic
Zotter,El Oro,2012,75.0,Austria,3.0,Forastero (Nacional),Ecuador
Zotter,Huiwani Coop,2012,75.0,Austria,3.0,"Criollo, Trinitario",Papua New Guinea
Zotter,El Ceibo Coop,2012,90.0,Austria,3.25,Blend,Bolivia
Zotter,Santo Domingo,2012,70.0,Austria,3.75,Blend,Dominican Republic
Zotter,"Kongo, Highlands",2012,68.0,Austria,3.25,Forastero,Congo
Zotter,"Indianer, Raw",2012,58.0,Austria,3.5,Blend,Other
Zotter,Peru,2011,70.0,Austria,3.75,Blend,Peru
Zotter,Congo,2011,65.0,Austria,3.0,Forastero,Congo
Zotter,Kerala State,2011,65.0,Austria,3.5,Forastero,India
Zotter,Kerala State,2011,62.0,Austria,3.25,Blend,India
Zotter,"Brazil, Mitzi Blue",2010,65.0,Austria,3.0,Blend,Brazil
